Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
J. P. Nagar,12.9063433,77.5856825,Take A Break,12.90627801313265,77.58886333832453,Bakery
J. P. Nagar,12.9063433,77.5856825,Cafe Pascucci,12.906439457874848,77.5918362242764,Café
J. P. Nagar,12.9063433,77.5856825,Namma Kudla,12.912731731006103,77.5861278000468,Seafood Restaurant
J. P. Nagar,12.9063433,77.5856825,McDonald's,12.906195432655993,77.58557459049263,Fast Food Restaurant
J. P. Nagar,12.9063433,77.5856825,Chulha Chauki da Dhabha,12.91226379859375,77.5860554314123,Indian Restaurant
J. P. Nagar,12.9063433,77.5856825,24th Main,12.908630019592398,77.5857480645687,Indian Restaurant
J. P. Nagar,12.9063433,77.5856825,"We Fitness, Health And Wellness Center",12.90044276366464,77.5860666989362,Gym / Fitness Center
J. P. Nagar,12.9063433,77.5856825,Watsons,12.906357158834668,77.59253817843954,Bar
J. P. Nagar,12.9063433,77.5856825,Bee Vee Bakery,12.902532545351294,77.58500839972486,Bakery
J. P. Nagar,12.9063433,77.5856825,Sree Krishna Sagar,12.900036334886964,77.58588198912229,South Indian Restaurant
J. P. Nagar,12.9063433,77.5856825,Fujian,12.90370715996,77.58578625279456,Chinese Restaurant
J. P. Nagar,12.9063433,77.5856825,Zaitoon,12.903095439850073,77.58579143810182,Middle Eastern Restaurant
J. P. Nagar,12.9063433,77.5856825,KFC,12.911337784891616,77.58575353644773,Fast Food Restaurant
J. P. Nagar,12.9063433,77.5856825,Bhojohori Manna,12.912104553269552,77.58625148913103,Bengali Restaurant
J. P. Nagar,12.9063433,77.5856825,Polar Bear,12.901947696321821,77.58586221135745,Ice Cream Shop
J. P. Nagar,12.9063433,77.5856825,Adithya Pure Veg Restaurant,12.911837133718336,77.58682119860238,Vegetarian / Vegan Restaurant
J. P. Nagar,12.9063433,77.5856825,Cafe Coffee Day,12.906195,77.59189,Coffee Shop
J. P. Nagar,12.9063433,77.5856825,Baskin-Robbins,12.90076691828163,77.58589590414736,Ice Cream Shop
J. P. Nagar,12.9063433,77.5856825,3654 Chinese Hut,12.911939759797354,77.58616070306971,Chinese Restaurant
J. P. Nagar,12.9063433,77.5856825,Cafe Coffee Day,12.912362,77.5857,Coffee Shop
J. P. Nagar,12.9063433,77.5856825,Cafe Coffee Day,12.911294,77.589759,Café
J. P. Nagar,12.9063433,77.5856825,Chung Wah OPUS,12.906572714496509,77.58442487775667,Chinese Restaurant
J. P. Nagar,12.9063433,77.5856825,Delhi Zaika,12.91211635995625,77.58589344185233,Diner
J. P. Nagar,12.9063433,77.5856825,Dilli Chat Walla,12.906327432851109,77.58819602007426,Fast Food Restaurant
J. P. Nagar,12.9063433,77.5856825,Nandhini Paradise,12.90552449999905,77.58564495605476,Indian Restaurant
J. P. Nagar,12.9063433,77.5856825,Kakori Grill House,12.901744807554207,77.58583405977242,Indian Restaurant
J. P. Nagar,12.9063433,77.5856825,Cross Roads Inn Bangalore,12.908481404357046,77.5859829812204,Hotel
J. P. Nagar,12.9063433,77.5856825,Inchara,12.90260178872124,77.5838214250641,Indian Restaurant
J. P. Nagar,12.9063433,77.5856825,Reliance Digital,12.91048465740822,77.58610543933177,Electronics Store
J. P. Nagar,12.9063433,77.5856825,Rajwada,12.910514029009233,77.58593261533458,Fast Food Restaurant
J. P. Nagar,12.9063433,77.5856825,Ammi's Biryani,12.902133871558794,77.58451676513921,Indian Restaurant
J. P. Nagar,12.9063433,77.5856825,Grills N Rolls,12.900485351725736,77.58583685789537,Indian Restaurant
J. P. Nagar,12.9063433,77.5856825,Vinaya Cafe,12.904565813699513,77.5799668972354,Snack Place
J. P. Nagar,12.9063433,77.5856825,Spencers,12.910501960215315,77.58141078658521,Department Store
J. P. Nagar,12.9063433,77.5856825,Wang's,12.906289,77.59254,Chinese Restaurant
J. P. Nagar,12.9063433,77.5856825,Shell,12.90678015,77.5792605,Gas Station
J. P. Nagar,12.9063433,77.5856825,The French Loaf,12.91061600932806,77.58048177462216,Bakery
Jayanagar,12.9307735,77.5838302,Hari Super Sandwich,12.932947240497668,77.5825363305544,Sandwich Place
Jayanagar,12.9307735,77.5838302,Lassi Park,12.932975110649434,77.58243058939671,Juice Bar
Jayanagar,12.9307735,77.5838302,Sapna Book House,12.93072912003569,77.58155446883902,Bookstore
Jayanagar,12.9307735,77.5838302,Golds Gym,12.932006072983302,77.58315334669344,Gym
Jayanagar,12.9307735,77.5838302,Cool Joint,12.928587078677822,77.58600576221922,Sandwich Place
Jayanagar,12.9307735,77.5838302,Kuch Bhi,12.932769240811957,77.58355531997839,Indian Restaurant
Jayanagar,12.9307735,77.5838302,Hatti Kaapi,12.928539378635731,77.58175146901735,Coffee Shop
Jayanagar,12.9307735,77.5838302,Kedias fun food,12.928878775709073,77.58167421142119,Indian Restaurant
Jayanagar,12.9307735,77.5838302,"Subz,Cosmopolitan Club",12.93291219046311,77.58489731159852,Restaurant
Jayanagar,12.9307735,77.5838302,Maiya's,12.928602969980986,77.58182126835202,Indian Restaurant
Jayanagar,12.9307735,77.5838302,Sreeraj Lassi Bar,12.931345507094006,77.58350508292891,Juice Bar
Jayanagar,12.9307735,77.5838302,Au Bon Pain,12.933912184564619,77.58403563120292,Café
Jayanagar,12.9307735,77.5838302,Tanishq Jayanagar,12.932665167594607,77.58611808894229,Jewelry Store
Jayanagar,12.9307735,77.5838302,Cosmo Club,12.933188804989294,77.58557445727713,Lounge
Jayanagar,12.9307735,77.5838302,Pizza Hut,12.930832216670389,77.58319165978475,Pizza Place
Jayanagar,12.9307735,77.5838302,Cane O La,12.928859733095232,77.58600936332793,Juice Bar
Jayanagar,12.9307735,77.5838302,Ganesh Darshan Restaurant,12.931056798538824,77.58389284982813,Indian Restaurant
Jayanagar,12.9307735,77.5838302,Three Quarter Chinese,12.933028587908323,77.5852148381685,Chinese Restaurant
Jayanagar,12.9307735,77.5838302,Subz,12.932917771567514,77.58510547851132,Indian Restaurant
Jayanagar,12.9307735,77.5838302,Krazzy Folds,12.927194755270996,77.58610037137068,Mexican Restaurant
Jayanagar,12.9307735,77.5838302,Café Toscano,12.937023965911811,77.5850801295083,Bistro
Jayanagar,12.9307735,77.5838302,1947,12.92764238042907,77.5862157482534,Indian Restaurant
Jayanagar,12.9307735,77.5838302,Fab India,12.937257866283808,77.58524543144964,Boutique
Jayanagar,12.9307735,77.5838302,Vasudev Adigas,12.930710544995497,77.58635878746956,Indian Restaurant
Jayanagar,12.9307735,77.5838302,Cakewala @ Jayanagar 4th Block,12.928969852923863,77.58602759341773,Bakery
Jayanagar,12.9307735,77.5838302,Nagarjuna,12.932892192361368,77.5840872366718,Andhra Restaurant
Jayanagar,12.9307735,77.5838302,Once Upon a Rooftop,12.92543119416865,77.58366098334108,Restaurant
Jayanagar,12.9307735,77.5838302,Flamenco,12.929357995152454,77.58161522085767,Café
Jayanagar,12.9307735,77.5838302,Rooftop Cafe,12.92900313506335,77.58601475308517,Café
Jayanagar,12.9307735,77.5838302,Sichaun Court,12.92725563730102,77.58623108149611,Chinese Restaurant
Jayanagar,12.9307735,77.5838302,Sukh Sagar,12.928651966709431,77.58276518430387,Indian Restaurant
Jayanagar,12.9307735,77.5838302,Hotel Nandhini,12.930591863331102,77.58139586927206,Hotel
Jayanagar,12.9307735,77.5838302,Java City,12.934986706734506,77.58273460799764,Coffee Shop
Jayanagar,12.9307735,77.5838302,Polar Bear,12.92757510101327,77.57808260788559,Ice Cream Shop
Jayanagar,12.9307735,77.5838302,Meghana Foods,12.926236959366587,77.58458376327353,Indian Restaurant
Jayanagar,12.9307735,77.5838302,Caffe Pascucci,12.92724075344209,77.58623727743417,Café
Jayanagar,12.9307735,77.5838302,Roll Over,12.930757,77.58125,Dessert Shop
Jayanagar,12.9307735,77.5838302,Anand Sweets,12.930690333029228,77.58098577651023,Indian Restaurant
Jayanagar,12.9307735,77.5838302,Punjabi Raswada,12.932222760165718,77.58617226455291,Indian Restaurant
Jayanagar,12.9307735,77.5838302,Starbucks,12.924623871845903,77.5838051373744,Coffee Shop
Jayanagar,12.9307735,77.5838302,Canton Restaurant & Bar,12.932423420150648,77.58386669926558,Chinese Restaurant
Jayanagar,12.9307735,77.5838302,Sri Venkateshwara Sweet-Meat Stall,12.924863492557895,77.5837522039717,Fast Food Restaurant
Jayanagar,12.9307735,77.5838302,Jayanagar 4th Block Complex,12.929481965020363,77.58443282089485,Shopping Plaza
Jayanagar,12.9307735,77.5838302,Parivar Bar & Restaurant,12.92689268778721,77.58620430200305,Bar
Jayanagar,12.9307735,77.5838302,Baskin-Robbins,12.925603506503991,77.58599252767569,Ice Cream Shop
Jayanagar,12.9307735,77.5838302,Kalmane Koffee,12.929708702746252,77.58497446003176,Café
Jayanagar,12.9307735,77.5838302,La Marvella,12.936733762364138,77.58058719520027,Hotel
Jayanagar,12.9307735,77.5838302,Gufha,12.93330594366965,77.58334021458388,Indian Restaurant
Jayanagar,12.9307735,77.5838302,Burger King,12.928014573541478,77.58624040649727,Fast Food Restaurant
Jayanagar,12.9307735,77.5838302,Pai Viceroy,12.936097509956449,77.58393002250345,Hotel
Jayanagar,12.9307735,77.5838302,Max,12.931563036310646,77.5860292658942,Women's Store
Jayanagar,12.9307735,77.5838302,GRT Jewellery,12.926254766614196,77.58588430135373,Jewelry Store
Jayanagar,12.9307735,77.5838302,Madhavan Park,12.935887639381715,77.58510996935603,Park
Jayanagar,12.9307735,77.5838302,"Barista, Jayanagr",12.927439554274295,77.58362531661987,Café
Jayanagar,12.9307735,77.5838302,Krispy Kreme,12.926934197854509,77.58623281364709,Donut Shop
Jayanagar,12.9307735,77.5838302,Hot Chips,12.928670169881807,77.58534874248336,Indian Restaurant
Jayanagar,12.9307735,77.5838302,Cafe Coffee Day Lounge,12.927606864694344,77.58652210235596,Café
Jayanagar,12.9307735,77.5838302,Adigas,12.930707247393416,77.58639616714648,Indian Restaurant
Jayanagar,12.9307735,77.5838302,Level 5,12.934179,77.582948,Lounge
Jayanagar,12.9307735,77.5838302,Uphara Darshini,12.93288585884969,77.58449677838107,Indian Restaurant
Jayanagar,12.9307735,77.5838302,La Casa,12.926091207050057,77.58485848212288,Gastropub
Jayanagar,12.9307735,77.5838302,Ibaco,12.926241413221982,77.5871766716795,Ice Cream Shop
Jayanagar,12.9307735,77.5838302,Kanti Sweets,12.931030773686322,77.58606847879499,Candy Store
Jayanagar,12.9307735,77.5838302,Chungs,12.932899371884742,77.58474641964841,Chinese Restaurant
Jayanagar,12.9307735,77.5838302,Cafe Coffee Day,12.927348757583038,77.57807906803023,Coffee Shop
Jayanagar,12.9307735,77.5838302,Grill Square,12.926264211516623,77.58427955434296,BBQ Joint
Jayanagar,12.9307735,77.5838302,Amoeba,12.933150752002978,77.58518482824731,Bowling Alley
Jayanagar,12.9307735,77.5838302,Chung Wah OPUS,12.935001499424883,77.58277530900763,Chinese Restaurant
Jayanagar,12.9307735,77.5838302,Empire Jayanagar,12.932936432553435,77.58149723455745,Indian Restaurant
Jayanagar,12.9307735,77.5838302,Ferghana,12.934286837880078,77.5830492186804,Asian Restaurant
Jayanagar,12.9307735,77.5838302,Cafe Coffee Day,12.926250934755545,77.58388914370578,Café
Jayanagar,12.9307735,77.5838302,Central Jail Hotel,12.929935,77.58496,Asian Restaurant
Jayanagar,12.9307735,77.5838302,KFC,12.926830065951558,77.58625817584782,Fast Food Restaurant
Jayanagar,12.9307735,77.5838302,Brewmeister,12.926405272791483,77.58467628044113,Brewery
Jayanagar,12.9307735,77.5838302,Golmaal Paratha,12.929969955977375,77.58566052899596,Indian Restaurant
Jayanagar,12.9307735,77.5838302,Puma Store,12.929557760165238,77.58603894328941,Sporting Goods Shop
Jayanagar,12.9307735,77.5838302,Reliance Fresh,12.932887382417197,77.58528949693749,Department Store
Jayanagar,12.9307735,77.5838302,Upahara Darshini,12.93338400954632,77.58457832421213,Indian Restaurant
Jayanagar,12.9307735,77.5838302,Mast Kalandar,12.932526653924139,77.5861508673443,Indian Restaurant
Jayanagar,12.9307735,77.5838302,Stegi,12.933764,77.583475,Indian Restaurant
Jayanagar,12.9307735,77.5838302,The High Street,12.927382518661213,77.58621348965147,Shopping Mall
Jayanagar,12.9307735,77.5838302,Kittur Rani Chennamma Stadium,12.933919229180269,77.58619563693522,Stadium
Jayanagar,12.9307735,77.5838302,Jayanagar Swimming Pool,12.933169872296874,77.58720874786377,Gym Pool
Jayanagar,12.9307735,77.5838302,Daily Bread,12.9351762092902,77.58405982785669,Café
Jayanagar,12.9307735,77.5838302,Shanghai Chowk,12.92466438246172,77.58590040600356,Chinese Restaurant
Jayanagar,12.9307735,77.5838302,Jos Alukkas,12.9351985275224,77.58400190612574,Jewelry Store
Jayanagar,12.9307735,77.5838302,byrasandra park,12.933661233047063,77.58886499173822,Park
Jayanagar,12.9307735,77.5838302,brews n bites,12.928514823519608,77.59016411004356,Café
Jayanagar,12.9307735,77.5838302,Jayanagar Sports Club,12.937258269873738,77.58569923236747,Basketball Court
Jayanagar,12.9307735,77.5838302,Rajathadri Food Fort,12.927925313352993,77.57810379326521,Indian Restaurant
Kumaraswamy Layout,12.9044382,77.56492779999999,Tree Shade,12.90687039145804,77.56334272781385,Burger Joint
Kumaraswamy Layout,12.9044382,77.56492779999999,Slv refreshment,12.905312892826212,77.56277312464276,Breakfast Spot
Kumaraswamy Layout,12.9044382,77.56492779999999,Polar Bear,12.908911705653743,77.56256005172379,Ice Cream Shop
Kumaraswamy Layout,12.9044382,77.56492779999999,Cafe Coffee Day,12.908553616213238,77.56617066882794,Café
Kumaraswamy Layout,12.9044382,77.56492779999999,Cantonment Bread Omlette Wagon,12.90570484769151,77.56525272624198,Food Truck
Kumaraswamy Layout,12.9044382,77.56492779999999,hari super sandwich,12.907077316693844,77.56385900651286,Sandwich Place
Kumaraswamy Layout,12.9044382,77.56492779999999,Roll N Rock,12.90775860626229,77.56394296601792,Fast Food Restaurant
Kumaraswamy Layout,12.9044382,77.56492779999999,Njac,12.907779799559522,77.56321907043457,Café
Kumaraswamy Layout,12.9044382,77.56492779999999,Moksha,12.903011030243192,77.56021499633789,Chinese Restaurant
Kumaraswamy Layout,12.9044382,77.56492779999999,Eat & Drink,12.909602653478657,77.56483826362948,Indian Restaurant
Kumaraswamy Layout,12.9044382,77.56492779999999,Stop N Joy,12.906862278935467,77.55948183150616,Sandwich Place
Kumaraswamy Layout,12.9044382,77.56492779999999,Ice cafe,12.899233936285148,77.56175999867094,Café
Kumaraswamy Layout,12.9044382,77.56492779999999,Star Bazzar,12.899702480017405,77.56068379894327,Market
Kumaraswamy Layout,12.9044382,77.56492779999999,Sri Manjunatha Bakery and Sweets,12.899487798195402,77.56073007127401,Bakery
Padmanabhanagar,12.9155691,77.5567733,Kanti Sweets,12.911081427702225,77.55168981800485,Bakery
Padmanabhanagar,12.9155691,77.5567733,Maiya's Express,12.91819673239357,77.55612526156226,Snack Place
Padmanabhanagar,12.9155691,77.5567733,Bda Park,12.914899097438491,77.55718682567047,Park
Padmanabhanagar,12.9155691,77.5567733,Green Gardenia,12.917452922960775,77.55953220916201,Indian Restaurant
Padmanabhanagar,12.9155691,77.5567733,Shoprite Super Market,12.920235195715327,77.5600096555235,Convenience Store
Padmanabhanagar,12.9155691,77.5567733,Coffee hut,12.92025962643692,77.55561947792246,Coffee Shop
Padmanabhanagar,12.9155691,77.5567733,Sapphire Toys,12.921399340110632,77.55334118739896,Toy / Game Store
Uttarahalli,12.9069823,77.552059,Kanti Sweets,12.911081427702225,77.55168981800485,Bakery
Uttarahalli,12.9069823,77.552059,Domino's Pizza,12.91090105570454,77.55144764757166,Pizza Place
Uttarahalli,12.9069823,77.552059,Cafe Coffee Day,12.906877321694868,77.54568765755995,Café
Uttarahalli,12.9069823,77.552059,Masala,12.910110301321483,77.5507309731067,Indian Restaurant
Uttarahalli,12.9069823,77.552059,Television Cultural and Sports Club,12.90443498304745,77.55200889803206,Sports Bar
Uttarahalli,12.9069823,77.552059,More 4 U,12.908711098118479,77.54975852500898,Department Store
Uttarahalli,12.9069823,77.552059,kona kafe,12.906967227272393,77.54882365543695,Paintball Field
Uttarahalli,12.9069823,77.552059,Kaggis Bake Shop,12.909197563109,77.54932427943118,Bakery
Uttarahalli,12.9069823,77.552059,Vishal Mega Mart,12.907890434808744,77.5486165276037,Department Store
Uttarahalli,12.9069823,77.552059,fitness cube,12.910351753234863,77.551025390625,Gym
Uttarahalli,12.9069823,77.552059,Janatha Hotel,12.910298954490681,77.55082871120368,Indian Restaurant
Uttarahalli,12.9069823,77.552059,Goli Vadapav,12.908603599736473,77.5487508808359,Fast Food Restaurant
Uttarahalli,12.9069823,77.552059,Shanti Sagar,12.908890290181773,77.5488037865357,Indian Restaurant
Uttarahalli,12.9069823,77.552059,new biriyani mane,12.910917587342801,77.55115241803642,Indian Restaurant
Uttarahalli,12.9069823,77.552059,Royal Mart,12.910966012348096,77.54924910601716,Department Store
